apn,siteAddress,yearBuiltRaw,bedrooms,apnSource,limitation
741-192-23,24 COUSTEAU LN,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-192-24,22 COUSTEAU LN,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-192-25,20 COUSTEAU LN,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-192-26,18 COUSTEAU LN,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-192-27,16 COUSTEAU LN,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-192-28,14 COUSTEAU LN,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-192-29,12 COUSTEAU LN,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-192-30,10 COUSTEAU LN,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-192-31,8 COUSTEAU LN,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-192-32,6 COUSTEAU LN,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-192-33,4 COUSTEAU LN,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-192-34,2 COUSTEAU LN,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-192-35,,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-192-36,,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-192-37,,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-201-01,2 ST GILES CT,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-201-02,4 ST GILES CT,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-201-03,6 ST GILES CT,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-201-04,8 ST GILES CT,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-201-05,10 ST GILES CT,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-201-06,12 ST GILES CT,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-201-07,16 ST GILES CT,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-201-08,2 ST STEVEN CT,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-201-09,6 ST STEVEN CT,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-201-10,8 ST STEVEN CT,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-201-11,10 ST STEVEN CT,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-201-12,12 ST STEVEN CT,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-201-13,14 ST STEVEN CT,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-201-14,16 ST STEVEN CT,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-201-15,36 ST JUST AVE,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-201-16,34 ST JUST AVE,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-201-17,32 ST JUST AVE,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-201-18,30 ST JUST AVE,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-201-19,28 ST JUST AVE,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-201-20,26 ST JUST AVE,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-201-21,24 ST JUST AVE,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-201-22,22 ST JUST AVE,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-201-23,20 ST JUST AVE,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-201-24,18 ST JUST AVE,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-201-25,16 ST JUST AVE,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-201-26,14 ST JUST AVE,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-201-27,12 ST JUST AVE,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-201-28,3 ST GILES CT,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-201-29,5 ST GILES CT,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-201-30,7 ST GILES CT,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-201-31,9 ST GILES CT,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-201-32,11 ST GILES CT,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-201-33,15 ST GILES CT,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-201-34,1 ST STEVEN CT,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-201-35,3 ST STEVEN CT,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-201-36,5 ST STEVEN CT,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-201-37,7 ST STEVEN CT,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-201-38,9 ST STEVEN CT,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-201-39,11 ST STEVEN CT,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-201-40,,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-201-41,,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-201-42,,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-201-43,,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-202-01,7 ST IVES WAY,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-202-02,5 ST IVES WAY,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-202-03,1 ST IVES WAY,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-202-04,6 ST JUST AVE,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-202-05,4 ST JUST AVE,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-202-06,2 ST JUST AVE,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-202-07,31 ST JUST AVE,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-202-08,35 ST JUST AVE,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-202-09,37 ST JUST AVE,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-202-10,39 ST JUST AVE,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-202-11,41 ST JUST AVE,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-202-12,43 ST JUST AVE,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-202-13,42 ST JUST AVE,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-202-14,40 ST JUST AVE,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-202-15,4 ST BRIDGE WAY,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-202-16,,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-202-17,,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-202-18,,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-211-01,1 DAISY ST,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-211-02,,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-212-01,28 DAISY,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-212-02,26 DAISY,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-212-03,24 DAISY,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-212-04,22 DAISY,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-212-05,2 GILLY FLOWER ST,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-212-06,4 GILLY FLOWER ST,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-212-07,6 GILLY FLOWER ST,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-212-08,8 GILLY FLOWER ST,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
741-212-09,10 GILLY FLOWER ST,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
